user_id,category_id,ads
1960,859,"[1228078]"
1962,806,"[2874385]"
1962,815,"[2345014]"
1962,887,"[2906021, 2838547]"
1967,362,"[1509537]"
1969,800,"[2846125]"
1970,881,"[2568580, 2391677, 2748767, 1159561]"
1970,888,"[2886922]"
1972,815,"[2898944, 2636584, 2369843, 2587738]"
1972,806,"[2903952]"
1978,800,"[2675355, 1361282]"
1979,815,"[1060115, 2767720]"
1981,881,"[2793315]"
1982,887,"[2747440]"
1984,815,"[2798683]"
1987,800,"[2528913]"
1987,881,"[2343031]"
1989,815,"[2775391, 2884554]"
1990,800,"[2810398, 2776383]"
1995,800,"[2898379]"
1996,800,"[2900723]"
1996,806,"[2154380, 2859272]"
1996,815,"[2901228, 2771470]"
1997,800,"[2866292, 2844278, 2806892, 2353170]"
1997,815,"[2909892]"
1998,800,"[2816336, 2741786, 2899690, 2723527, 2187246]"
1998,815,"[2886319, 2918198, 2886305]"
1998,806,"[2911187]"
1999,806,"[2830178, 2241684, 2910848, 124565]"
1999,888,"[2904501, 1031250, 2901675]"
2003,806,"[2046890]"
2003,800,"[2195774]"
2004,806,"[2830504, 1179611, 1841473]"
2004,815,"[1517099, 2308494]"
2004,362,"[2789092]"
2004,800,"[2839990, 1891010]"
2004,888,"[2827184]"
2006,362,"[2243099]"
2007,800,"[2094298, 1651261, 752912, 2373275, 797444, 2843515, 1998493, 2806454, 2702803, 2177725]"
2008,800,"[2654552, 2795728]"
2011,815,"[2823657, 2899043, 2902708, 2905191, 2914006, 2895855]"
2011,800,"[2838447]"
2012,853,"[152613, 2410523]"
2012,888,"[1398399, 2333642]"
2012,806,"[2794111, 2863355]"
2013,362,"[1983858, 2061612, 2406697, 2899821, 1475605, 2757104, 2833706, 846745, 1343398]"
2016,815,"[2166398, 2506541, 1615641]"
2020,800,"[1561217]"
2024,806,"[2878470, 2855662]"
2025,800,"[2912206]"
2025,888,"[2885929, 2890127, 2738875]"
2026,881,"[1664613]"
2027,853,"[2340540]"
2027,815,"[2600612, 2881490, 2545322]"
2028,362,"[1010366]"
2031,800,"[956789]"
2031,815,"[2848925, 2907246, 1423261, 2850762]"
2032,800,"[2803258]"
2032,881,"[2514301]"
2032,888,"[2894165]"
2035,806,"[2871547, 2624191, 2075386]"
2038,806,"[2830721, 2384705, 704170]"
2041,853,"[2871638, 2570786, 2894683]"
2041,806,"[2549249, 2820965, 2267009, 938998, 2243498, 2666991]"
2041,811,"[2914498]"
2041,888,"[1156472]"
2048,815,"[2872719]"
2049,815,"[2898292, 2889583]"
2050,362,"[1391625, 522878, 373025, 2858015, 2453488]"
2051,853,"[2880805]"
2059,806,"[2269002]"
2059,800,"[2873992]"
2059,815,"[2879655]"
2059,853,"[2880743]"
2061,800,"[2817681, 2878898, 2888792, 2805731, 2047687, 2839457, 2852221, 2883043]"
2061,859,"[2883864]"
2064,815,"[2780666, 2469529, 2850334]"
2066,815,"[2911989]"
2066,853,"[2847413, 2800269, 2815659]"
2066,881,"[2823637]"
2070,806,"[2752705, 300556]"
2072,800,"[2823365, 2347713]"
2073,815,"[2522413]"
2077,800,"[1020165, 2200111, 1906398]"
2077,815,"[2424749]"
2077,853,"[974076, 2784869, 2142807, 2685200, 2469302, 2886343]"
2079,815,"[1711757]"
2079,888,"[2751596, 1797295]"
2082,859,"[306853]"
2086,853,"[2867411]"
2086,815,"[2472400, 2685010]"
2086,806,"[2833444]"
2093,815,"[2683616, 2858381]"
2097,815,"[2618026]"
2099,853,"[2353450]"
2101,815,"[2735415, 2827310, 2780017]"
2103,815,"[710760]"
2105,887,"[2041846]"
2112,815,"[2604858]"
2115,806,"[2335032]"
2115,853,"[2898281, 2900359]"
2115,811,"[2852553]"
2116,887,"[2910738]"
2119,811,"[2164561, 2170423, 2769283, 2008326]"
2119,800,"[1541418]"
2120,815,"[2891753, 2528952, 2873044]"
2124,815,"[2902761]"
2124,806,"[1978490, 1008543, 2361635]"
2125,806,"[2659162]"
2127,806,"[2650430]"
2127,362,"[2393372, 2783981, 2714975, 2891738, 2192722, 2731055, 2016435]"
2127,815,"[2868839, 2845741, 2690868]"
2128,811,"[2828594]"
2129,815,"[1781610]"
2130,800,"[2878504]"
2131,800,"[2760458, 2741158]"
2131,362,"[1889824, 2538913, 760858]"
2132,853,"[2820218, 2816652]"
2134,806,"[2375888]"
2134,800,"[2815448]"
2134,887,"[1468021, 520840]"
2135,800,"[2696289]"
2135,888,"[2753996]"
2136,806,"[2754959]"
2137,887,"[2306479, 1062816, 1976784]"
2141,887,"[2905133]"
2142,800,"[2736486]"
2147,806,"[2651096]"
2149,800,"[2127988]"
2149,806,"[2902501]"
2155,362,"[1967440]"
2156,806,"[2915022]"
2157,800,"[2850519]"
2158,853,"[1487387]"
2159,888,"[2894657]"
2160,362,"[2725737, 1935449]"
2161,887,"[1426715]"
2161,806,"[2550763]"
2161,859,"[2209816]"
2161,800,"[2903755]"
2161,881,"[2407977]"
2162,806,"[2890741]"
2163,815,"[2711199]"
2166,815,"[2111292, 2603743]"
2168,888,"[2438950]"
2168,815,"[1362691, 2783930]"
2172,800,"[2465617]"
2178,800,"[2863109]"
2181,806,"[2243286]"
2185,806,"[2609512]"
2187,806,"[1966478]"
2190,815,"[2858034, 2911558]"
2191,815,"[2827730, 2855315]"
2192,800,"[2420740]"
2193,815,"[2885387]"
2193,806,"[2728877, 1726829]"
2194,815,"[2895458]"
2195,815,"[2866245]"
2199,815,"[2908347]"
2199,800,"[2898139]"
2202,888,"[2884916]"
2202,800,"[2874424]"
2204,815,"[1439676, 2611611, 2718694]"
2206,853,"[1924679]"
2207,815,"[2713454, 2874146, 2546394]"
2208,806,"[2892080, 2748283]"
2209,800,"[2727396, 1905111]"
2211,811,"[2753421]"
2211,800,"[2889676]"
2214,800,"[2907999]"
2217,800,"[2769555]"
2220,800,"[2877312]"
2223,815,"[2611110]"
2225,815,"[2777323, 2599895]"
2229,887,"[1290789, 1373086]"
2229,888,"[1672420]"
2230,815,"[2849125]"
2232,815,"[2899292, 2916405, 2769140, 2893433, 493885]"
2232,806,"[2810433]"
2236,888,"[2872915]"
2238,815,"[2861002]"
2240,800,"[2889870]"
2243,806,"[2848587, 2904883]"
2245,887,"[1809036]"
2249,811,"[1597540]"
2253,800,"[2811180]"
2254,806,"[2596562]"
2255,815,"[2402745]"
2257,815,"[1774837]"
2258,800,"[2918344]"
2260,881,"[2490984]"
2260,362,"[2376921, 2882783]"
2263,887,"[2562453]"
2266,815,"[2715942]"
2269,881,"[2880265]"
2269,888,"[2876750]"
2274,815,"[2872235]"
2278,806,"[1734425]"
2280,800,"[2878585]"
2281,362,"[2902849]"
2282,806,"[2896099]"
2285,362,"[403413, 2826074]"
2287,800,"[2344266]"
2289,800,"[2732196]"
2291,811,"[2193629]"
2292,800,"[2878034]"
2293,815,"[2671887]"
2294,881,"[2868243]"
2296,806,"[2615974]"
2297,806,"[2828109]"
2298,811,"[2384454]"
2304,362,"[2338836, 2609260]"
2305,815,"[2511981]"
2306,811,"[2823276]"
2307,881,"[2658874]"
2309,881,"[2353641]"
2310,800,"[2876127]"
2310,815,"[2868395]"
2313,806,"[2896045, 2594557]"
2313,815,"[2876299, 2779183, 2536738]"
2315,888,"[2873541]"
2315,853,"[2871016, 458988, 2792551, 2188856]"
2315,815,"[2886960, 2622790, 2271197, 2912048, 2812343, 2161118, 2879320, 2398737, 2882318, 2903337]"
2321,853,"[2890433, 2888667, 2727920]"
2322,800,"[2613633, 2373690]"
2324,811,"[2850706, 2383067, 2716793, 1680472]"
2326,806,"[2902239, 2917844, 2895160, 2901991]"
2326,815,"[2896287, 2896984, 2245410, 2614876, 2911098]"
2326,888,"[2897029]"
2326,800,"[2366210, 2079143]"
2327,815,"[2880434, 2905580]"
2327,800,"[2915735, 2920052, 2898159, 2898476, 2876227]"
2327,888,"[1906118]"
2330,815,"[2555827, 1923367]"
2335,806,"[2692262, 2019456, 2795285, 2075024]"
2335,815,"[2876009, 2887839]"
2336,800,"[2268630, 2704855]"
2339,853,"[304753]"
2339,815,"[1930871, 2888227, 1930670]"
2341,888,"[2901675]"
2341,806,"[2867506, 2660114]"
2344,853,"[2657100]"
2349,859,"[2364692, 1602259]"
2353,853,"[2865146, 1227228]"
2353,806,"[1902471, 1621680, 2414800, 2771444, 2902887, 1579204, 813665, 2822259]"
2353,800,"[1722040]"
2353,881,"[1801011]"
2354,800,"[2203078, 2228062, 2155300, 2747495, 2686244, 2447395, 2616702]"
2355,888,"[2781502, 2437649, 2891117, 542504, 2846962, 542589, 2897723, 1658022, 2565915, 2892325]"
2358,800,"[2895552]"
2362,815,"[2810372, 2828661, 2914310, 2848041, 2914328, 2915201, 2263700, 2787836, 2810412, 2908559]"
2371,800,"[1607527, 2004424]"
2374,815,"[2630443, 2877939, 1171723, 2740206, 2545366, 2035217, 2902875, 2886510, 2771208, 2886454]"
2374,888,"[2331523]"
2375,800,"[2678101, 2263432]"
2375,362,"[2726643]"
2375,888,"[2903567]"
2375,859,"[2303094]"
2376,806,"[163162, 2908307]"
2377,806,"[2794965, 2359313, 1241849, 2338768]"
2377,815,"[609764, 2341327, 2742858]"
2381,800,"[1146991, 2814836, 2857154, 2839495, 1647545, 1033163, 2868988, 2851120, 2764157, 2690119]"
2385,806,"[2421413]"
2385,800,"[2903110]"
2386,362,"[2877607]"
2386,888,"[191659, 2690365]"
2386,806,"[133106, 2369959, 2651185]"
2386,800,"[2302283, 2912002]"
2386,815,"[618416]"
2386,887,"[2677927]"
2387,881,"[1550026]"
2387,800,"[2757182]"
2394,815,"[2882036, 2874472]"
2396,853,"[2446287]"
2398,800,"[2866974, 2440977]"
2401,362,"[2423832, 2783977, 2449525]"
2401,800,"[2851543, 2233057]"
2401,859,"[2827993]"
2402,888,"[2872042]"
2403,888,"[2841352, 2164946]"
2405,806,"[2589353, 871750, 2539564, 2539564, 2876165, 695764, 1168173, 2241855]"
2405,888,"[2117718, 2835028]"
2405,800,"[2702131]"
2407,806,"[1775011]"
2407,853,"[2683797, 1731733]"
2408,800,"[2350833]"
2409,806,"[2763874, 1883235, 861204]"
2409,887,"[2708687]"
2413,815,"[2855495, 2913170]"
2413,853,"[2901171, 2871638]"
2413,888,"[2882950]"
2415,815,"[2266647]"
2415,853,"[724136]"
2418,887,"[2642725]"
2418,806,"[2670644]"
2422,800,"[1062527]"
2427,815,"[555575, 2311408, 2829737, 2743532, 2878112, 1121252, 2142063]"
2428,853,"[2046604]"
2428,806,"[2895876, 2772409]"
2431,853,"[2872989]"
2432,800,"[2764135]"
2433,362,"[2887752]"
2436,815,"[2868365]"
2441,362,"[2260013, 2674519, 2453931]"
2442,888,"[2900981]"
2443,815,"[2852385, 2708367]"
2444,881,"[2313412, 2900731]"
2445,800,"[2048099, 2857746, 2868511, 1747457, 2891356, 2660485]"
2446,800,"[1548344, 272684]"
2447,811,"[2880424, 1369175, 2831979]"
2449,806,"[2874641]"
2449,815,"[2868878, 1967266]"
2449,888,"[2231023]"
2452,800,"[2555353, 2867427]"
2452,815,"[2721568]"
2453,888,"[2229388, 2357995]"
2453,815,"[2527889, 2772237, 2887056]"
2456,806,"[2553184]"
2456,815,"[2492007]"
2460,806,"[2876116, 2891289, 2386017]"
2461,815,"[2734932]"
2461,800,"[2605112]"
2465,888,"[1308901, 2515894]"
2465,815,"[2863988]"
2467,815,"[2897683]"
2470,362,"[2830209]"
2473,888,"[2667476, 2492896]"
2474,887,"[2903755]"
2475,800,"[107233, 2793459, 2902206, 1947483]"
2478,362,"[2898678]"
2482,815,"[2421975]"
2484,806,"[2764503]"
2484,888,"[2871449]"
2484,815,"[2873502, 2104776, 2829603]"
2484,853,"[2884864, 2647417, 2582158]"
2488,800,"[2880754]"
2489,800,"[2883168]"
2491,800,"[2890608]"
2492,815,"[1505687, 2489003, 1561103]"
2495,362,"[2557999, 2913214]"
2495,800,"[1953512, 1268435, 1833915, 2474139, 2127583]"
2498,806,"[2846076]"
2500,815,"[2896647]"
2503,806,"[2176082]"
2503,888,"[2013733, 2877669]"
2504,815,"[2681269, 2896241]"
2504,800,"[2869153]"
2505,800,"[1208002, 2897205]"
2505,362,"[2829310]"
2506,815,"[2880011]"
2507,815,"[2512374, 1554754, 2318875, 2887077]"
2509,362,"[2158352, 2886257, 2768640, 1605797, 2769314]"
2510,815,"[2877254, 1791119, 2085475]"
2511,853,"[2448725]"
2511,806,"[869073, 2869862]"
2513,806,"[2633600]"
2514,815,"[2903208]"
2514,362,"[2895609]"
2515,887,"[2904276, 2878259, 2730758]"
2516,806,"[2729979]"
2516,888,"[2899910]"
2519,806,"[2059446, 578257, 1988515, 1832747, 2855107, 2489183, 2489486, 169923]"
2520,815,"[2407433, 2822181, 2825232, 2857055, 2100408, 2888861, 2893748, 2439450, 2791072]"
2520,806,"[1464803, 2871193, 2809317, 1323090, 2713650, 1462924, 2779104]"
2520,887,"[1810493]"
2520,853,"[2891211, 2828301, 2331827, 833954, 1100226, 2107105, 425704, 391428]"
2522,800,"[2808951]"
2522,887,"[640443]"
2524,806,"[2867006, 2687543, 2887578, 2871882, 2746917, 2869647, 2434623, 2183007, 2834077, 2876823]"
2524,853,"[2539903, 714965, 1644705, 2756064, 2082653, 1766015, 2873922, 2766295, 2331865, 556568]"
2525,800,"[2717844]"
2525,806,"[2469587]"
2526,800,"[2789159, 343953, 2801298, 2906182, 2694573, 1650910]"
2526,881,"[404519]"
2533,888,"[2502478, 2895433, 2893337]"
2533,800,"[2732959, 2459649, 2860879, 2896845, 2883659, 2858670, 1095787, 2841477]"
2540,806,"[2868224, 2853116, 554483, 2775539, 2721758]"
2542,800,"[2451969, 2790811, 2785068, 2846838]"
2542,815,"[2897999]"
2544,800,"[2808239, 1381342, 2897996, 2879932, 2232776, 2890756, 2557599]"
2547,853,"[2907208, 1819352, 2721491]"
2547,815,"[2840397, 2748630, 2792137, 879148, 42840, 2679581, 2902278, 2699739]"
2549,815,"[2810349]"
2549,853,"[2011542]"
2553,888,"[2374918, 2860362, 2574822, 2571959, 2082084, 2882472, 2905666, 2681488, 2031497, 1067384]"
2553,800,"[2010983, 638118, 275555, 2879024, 2870025, 1428306]"
2553,815,"[1522798, 2368592, 2871491]"
2553,806,"[2857356, 1395551]"
2553,853,"[2193562, 2651645]"
2553,887,"[2858760]"
2558,888,"[2865434]"
2558,881,"[216211]"
2558,815,"[821357, 530767, 1619656, 2838912]"
2558,806,"[662827, 1153071, 2780177, 1238142]"
2559,887,"[1666812]"
2560,815,"[2883632]"
2564,800,"[2249445]"
2568,800,"[498012, 2743054]"
2570,887,"[2278567, 2678089]"
2571,362,"[2464487]"
2572,815,"[2555771, 1828069, 2804427, 2874061, 2886940, 2884851, 2877393, 2183298, 2658417, 2803518]"
2573,859,"[2084163]"
2573,815,"[2899566]"
2573,800,"[2838101]"
2573,806,"[2899572]"
2573,881,"[2737676]"
2579,362,"[1960713, 2735940]"
2581,362,"[924254, 2782360]"
2582,800,"[2860906, 2857877, 2857034]"
2583,881,"[2880574]"
2583,888,"[2195680, 1251618, 1692032, 195769]"
2585,815,"[2376882, 1906749, 2196161]"
2587,800,"[2735124, 2766054, 730395, 2879845, 2889369, 2861328, 2319721, 2769262, 2883024]"
2587,811,"[2859405]"
2587,888,"[2912062]"
2587,815,"[2905237]"
2587,806,"[1091149, 2872029]"
2588,815,"[2864291, 2866587]"
2588,806,"[688182, 2828637, 2412023]"
2591,815,"[2799418, 2871540]"
2591,806,"[2566872]"
2592,815,"[2157283]"
2592,888,"[2900981]"
2592,853,"[2602784]"
2593,888,"[2873511]"
2596,811,"[2774069, 2867344]"
2596,806,"[2910493]"
2597,800,"[2854320, 2581788, 2248114, 1645671, 2802488, 794301, 2839256, 2577830, 2371200, 1682250]"
2598,806,"[2904939, 2906711, 2807375]"
2600,806,"[2768479, 2544065]"
2601,815,"[2866104, 2841917, 2577812, 2729274, 475648, 2821421, 2841837]"
2601,800,"[2887729, 2607670, 2865851, 2654535, 2489988, 2857034, 2318718, 2859009, 2828567]"
2601,806,"[2748179]"
2602,888,"[2619438]"
2604,806,"[2830416]"
2605,815,"[2801855]"
2607,815,"[2882532, 2741822, 2865322, 2164887, 2908848]"
2608,853,"[2914974]"
2609,888,"[1721208, 2872429]"
2612,362,"[2563255]"
2612,888,"[2880088]"
2612,800,"[2877562]"
2614,800,"[2382423]"
2615,800,"[2069743]"
2615,853,"[2131197, 157028, 1986787]"
2616,815,"[2826922]"
2617,800,"[2880849, 1488734]"
2618,853,"[2589874]"
2618,806,"[2208764]"
2625,815,"[2432142, 2729278, 2855634]"
2625,888,"[2887175]"
2630,362,"[2451503]"
2632,815,"[2752849, 2858298, 2867477, 2221759, 2255355, 2867460, 2860346, 1417447, 749486, 2860287]"
2633,800,"[1308427, 2749256]"
2634,800,"[1793142]"
2635,815,"[2505371, 2906425]"
2635,853,"[1998679]"
2637,806,"[2861211]"
2640,815,"[2266177]"
2642,815,"[2896972]"
2642,811,"[2901008]"
2643,800,"[2537757, 271017, 2817473]"
2645,362,"[2776477]"
2645,800,"[2867765]"
2645,811,"[2893999, 2386294]"
2646,853,"[2866333]"
2647,815,"[2837465]"
2647,853,"[1969905, 2231487, 2846219, 2630219, 2630219]"
2654,859,"[2693062]"
2654,815,"[2686757]"
2654,888,"[1666328, 1912528, 2766292]"
2655,881,"[2164509]"
2655,800,"[2587910]"
2655,806,"[2915518]"
2662,806,"[2896827, 2834761]"
2662,815,"[2827310, 1923945]"
2665,811,"[2870803, 2899362]"
2666,806,"[2826974, 1701314, 1647607, 2515717, 1580123, 486248]"
2667,800,"[2031170, 2911378]"
2668,800,"[2700759]"
2669,806,"[1668460]"
2669,815,"[2612899]"
2670,815,"[1513598, 527476]"
2676,853,"[2873185, 2875496, 2879494]"
2676,881,"[2880098]"
2676,815,"[2445895]"
2680,806,"[2882631, 2917808]"
2685,806,"[2026276, 2734242]"
2686,853,"[2438365]"
2687,800,"[2816030, 2895707, 2816030]"
2690,815,"[2889526]"
2690,806,"[2884460]"
2692,800,"[2901962]"
2693,800,"[1589128, 2766775, 2373275, 2352268]"
2694,806,"[319357]"
2694,800,"[2888069, 1944963]"
2695,853,"[2884774, 2884540]"
2695,815,"[1398800, 2909042]"
2695,806,"[2839786]"
2698,815,"[2906626]"
2699,815,"[2676421]"
2699,888,"[2781017]"
2700,815,"[2908370, 2669154, 2770349, 1513221, 1830904, 1653564, 1871400]"
2706,806,"[2810342]"
2706,815,"[2914191, 2890551]"
2706,853,"[2919703]"
2709,815,"[951641]"
2710,800,"[2727456, 2794582, 2884787, 1538536]"
2710,806,"[2907572, 1077387]"
2714,806,"[2740349, 2912186, 1721232]"
2715,800,"[2868085]"
2716,815,"[2843655]"
2717,815,"[717674]"
2718,888,"[248092]"
2719,815,"[2778174, 2683725, 2849348]"
2721,887,"[2429641]"
2721,853,"[2880298]"
2722,815,"[2894533]"
2727,815,"[1515935]"
2730,815,"[735119, 2512844, 1768170, 2852762, 2725297, 2260466, 2864716, 2402379, 2223212, 2420034]"
2733,800,"[2861912]"
2733,811,"[2756752, 2487205, 1424880, 2753896, 2881080, 2745874, 2719803]"
2734,853,"[1458725, 484477, 2889040]"
2736,888,"[2886163]"
2736,362,"[2437215]"
2739,881,"[2172431]"
2739,853,"[2601484]"
2739,815,"[2793715, 2901549, 2459737, 1737180, 1686575]"
2739,800,"[2901427]"
2741,815,"[2561209]"
2742,853,"[2399608]"
2743,853,"[2529841, 2747750]"
2744,888,"[1224479]"
2744,800,"[2878898, 2806892, 991605, 2263396, 1076476, 2744462, 2263432, 2446338]"
2745,815,"[2919568]"
2745,888,"[2458157]"
2746,815,"[2521127, 2397866, 2825362, 2669885, 2833514, 2715759, 2905980, 2813353, 2546764, 314412]"
2748,362,"[2322037, 2127306, 1279080, 1296706, 738328, 2523337, 2534189, 2344472, 2022423, 2354781]"
2751,800,"[2259383, 2865208, 2700285, 2804014, 2861951, 2008128, 2853036, 2661725, 2842300, 2245545]"
2752,800,"[2902598]"
2752,806,"[2794776]"
2754,362,"[1987136, 1489576, 784774, 2851219, 1153075, 2853768, 1801151, 1578863]"
2755,815,"[2886798]"
2756,815,"[2875080, 2637600, 2893303, 2889747, 2830192]"
2757,800,"[2872651, 2802350, 2884556, 2772389, 2856495, 2868674, 2834956, 2856313, 2857054]"
2759,853,"[2800268, 2677510, 2839210]"
2759,815,"[2828927, 2840789, 2831841, 2318293, 2666591]"
2759,888,"[2532781, 2725012, 2729570]"
2760,800,"[2882867, 2874489]"
2760,815,"[1169243, 2687602]"
2760,888,"[2853098]"
2764,859,"[2693074, 1149112, 684124]"
2764,362,"[2186824]"
2775,806,"[1937565]"
2776,800,"[2061684]"
2776,815,"[1946755, 2787871, 2701439]"
2776,881,"[2809916]"
2776,888,"[2914109, 2875273]"
2777,881,"[404519]"
2777,887,"[1956900]"
2780,800,"[2828198]"
2780,815,"[2332204, 2897212, 2600210, 2873502, 2279728]"
2783,859,"[2799525]"
2783,811,"[2883216, 2889428]"
2784,815,"[1020305, 2744536, 2443370, 2188544, 2056506, 1521841, 2532931]"
2784,806,"[1745097, 2780204, 1587733]"
2785,806,"[1720784]"
2785,888,"[1810051, 1527969]"
2785,800,"[2681477, 2878773, 2630463]"
2785,362,"[1030729, 2475253, 2165036, 1555537, 1687854, 2107402, 2696109]"
2786,800,"[2612035, 2823009, 2709872]"
2788,887,"[2749386]"
2788,881,"[2519991, 2298989]"
2788,806,"[2388845, 2444185, 2798368, 2872476]"
2789,815,"[2882953]"
2790,800,"[2853034, 2322051, 2887420, 2889024, 2886936]"
2790,806,"[2864817, 2355595, 1901668, 2786032]"
2792,800,"[743527, 1913646, 2334232, 2011141]"
2794,815,"[942938, 2560551]"
2801,806,"[2559880]"
2801,815,"[2745116]"
2802,806,"[643149]"
2802,881,"[2722093]"
2802,853,"[2736015]"
2803,815,"[2890109]"
2803,853,"[2860482]"
2808,815,"[2762211, 2884684]"
2809,800,"[2045987, 2845619, 2856347]"
2811,815,"[2903874]"
2811,362,"[2496759, 1695695, 2073795, 2787896, 2839263]"
2816,800,"[1479828, 2691519, 2412607, 2641377, 2413141, 2751950, 2756273, 1399212, 2312248, 2844533]"
2820,806,"[2610600]"
2820,800,"[2896474]"
2821,815,"[1922601, 2888324, 2895066]"
2821,362,"[2768783]"
2821,800,"[272684]"
2824,888,"[2909388, 2061167, 1957117]"
2826,362,"[2577554, 2487525, 1590794]"
2829,800,"[2900866, 2872464, 2918159, 2895224, 2845899]"
2833,800,"[2355631, 2245025, 1925317, 2772321, 308134, 1680871, 2619635, 2489443, 2268669]"
2836,888,"[1529339, 2900984, 1633915, 2919000]"
2838,800,"[599270, 2143314, 2408740, 1739469, 1643878]"
2838,815,"[2651446]"
2839,815,"[2733954]"
2840,811,"[2523226, 1997554, 2474290]"
2844,806,"[2799479]"
2845,800,"[2866974, 2593938, 2002760]"
2849,853,"[2641874]"
2850,888,"[2793575, 2207527, 2841429]"
2851,815,"[2901193, 2872082]"
2852,800,"[2339042, 1624798]"
2852,806,"[2462042, 2694982]"
2855,800,"[2879322, 2877209, 2720380]"
2858,806,"[1446586]"
2858,853,"[2864873]"
2858,815,"[831905, 2872458]"
2860,888,"[1343931]"
2860,800,"[2772936]"
2860,815,"[47184, 1719138]"
2861,815,"[2894028]"
2861,887,"[1290789]"
2862,853,"[2876844]"
2862,815,"[2913423]"
2867,800,"[2892460]"
2868,806,"[2889108]"
2868,815,"[2663781, 2887216]"
2869,800,"[2899817]"
2870,815,"[2909239]"
2872,815,"[2738480]"
2872,888,"[2868370, 2831077]"
2873,853,"[480029]"
2874,887,"[2883920]"
2874,806,"[2439798]"
2874,800,"[2884330]"
2875,811,"[2193219, 2816573]"
2877,806,"[2917065]"
2879,800,"[2894021]"
2880,811,"[2102768, 1248782]"
2883,806,"[2052103, 2077784]"
2883,887,"[2086179, 2712899]"
2883,815,"[1191636]"
2883,853,"[2773407]"
2884,881,"[2753543, 2753521, 2241119, 2728144, 2804955, 2531172]"
2885,811,"[2773827, 2255902]"
2886,811,"[2798507]"
2886,800,"[2739721, 2748744]"
2887,800,"[2873473]"
2889,815,"[2624192, 984287]"
2893,859,"[2322875]"
2893,887,"[2896607]"
2894,815,"[2871983, 2871954, 2676304, 889345]"
2894,806,"[1928082, 2666962]"
2899,811,"[1986219, 2681461]"
2900,800,"[2870711]"
2901,881,"[2828130]"
2901,800,"[2890899, 2874589]"
2902,815,"[2794646, 2495027]"
2903,887,"[2752323]"
2904,811,"[2817979, 2873971, 2451705]"
2905,888,"[2855925, 2863945, 378766, 2378434]"
2907,800,"[2790821, 2753675]"
2907,362,"[2788150]"
2908,800,"[2114810]"
2911,881,"[2149197]"
2913,806,"[431248, 431364]"
2914,800,"[2830637, 2826846]"
2915,815,"[2765136]"
2916,800,"[2869036, 2876761]"
2916,811,"[2872762]"
2916,806,"[2830043, 2781031, 2537598, 2855620, 2160156]"
2917,806,"[2495995]"
2920,887,"[931991]"
2923,888,"[2575035]"
2927,800,"[2805104]"
2928,362,"[2863136]"
2928,806,"[2896824, 2738330, 2661788, 2691463]"
2929,888,"[2915911]"
2931,815,"[2898036]"
2932,853,"[1819723, 2856122, 2084166, 2397331]"
2932,815,"[1921144, 2304102]"
2932,888,"[2900947]"
2939,806,"[2881476, 1180067, 2220727, 2896359, 2857147, 2361558, 730902, 1307734, 455702, 2421413]"
2939,815,"[2497643, 2055643, 2448753, 2030418, 974221, 2489866, 2883954, 2239346, 2465736, 2910516]"
2939,800,"[2667134, 2566385, 2681256, 1441684, 2616305, 2681991, 2616293, 1063450, 2857952]"
2939,853,"[2869215]"
2939,811,"[2370688]"
2942,800,"[2196181, 2155599, 2365904, 2878977, 2721632, 2797672, 2860141]"
2943,800,"[2787827, 2884556]"
2945,815,"[2536814]"
2948,815,"[2909613]"
2949,811,"[2896634]"
2951,800,"[2911378]"
2951,811,"[2869986]"
2958,800,"[2544877, 74548, 2390741]"
2958,806,"[2914879, 2801329]"
2958,853,"[2756093]"
2959,853,"[2626481, 1717657, 765236, 2702154, 1933340, 1206331, 1941149, 2533854, 2861522, 2825135]"
2959,815,"[2846463, 2723203, 2346071, 2914821, 2435254]"
2959,888,"[2915012]"
2960,800,"[1669329, 2335861, 1987743]"
2963,887,"[2890241, 2703788]"
2967,888,"[2541591, 2515822, 2460982, 2897974, 366723, 2896250, 2069070]"
2967,811,"[2593367, 2017634, 2863513, 2664961, 2250564, 1855267]"
2967,887,"[1141667, 2521257]"
2967,815,"[2289524, 1059561, 2917273, 2117802]"
2967,881,"[2844885]"
2967,800,"[2903078, 2914972, 1692086, 2916290, 2894567, 2453537, 2915070]"
2967,806,"[2258903, 2249520, 2870227, 2669335, 2897946, 2765459, 2898192, 2038682, 2077784, 2308834]"
2968,800,"[1602956, 1719719, 2029990, 2895167]"
2968,887,"[2870873]"
2970,888,"[2046293]"
2970,815,"[2838162]"
2971,888,"[1725744]"
2971,806,"[2917100, 2897388, 2601636]"
2971,815,"[882767]"
2972,806,"[1995574]"
2973,815,"[2842817]"
2973,887,"[2905407]"
2977,800,"[2893027]"
2979,806,"[2902288]"
2980,888,"[2882691, 2832540]"
2980,815,"[2870059]"
2980,881,"[2618729]"
2985,815,"[2803756, 2636028, 2667001, 2856687, 1538774, 2825639]"
2986,800,"[2401821, 2582879, 1350568]"
2992,881,"[2193785]"
2992,815,"[2908365]"
2992,800,"[2783415, 2176472, 2454761, 2763084, 2104959, 2813608, 2909968, 2851130, 2912027]"
2992,806,"[1473768, 2880389, 2898205, 2874159, 2111140, 2785680]"
2994,362,"[864198, 1266421]"
3005,806,"[2896123]"
3006,815,"[2902016]"
3010,800,"[2826528]"
3012,815,"[2877483]"
3014,811,"[2879619]"
3014,800,"[2820320, 2893027]"
3017,881,"[15082]"
